"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001107336",44.7720520932593,0.174406181939145,0.273210499565816,0.638436079747222,0.523189850890732,0.743009296154135
"NM_001014006",25766.981933063,0.0461314670574346,0.171921010790802,0.268329826909237,0.788445449213932,0.905154172996152
"NM_053764",23.1366627983632,-0.15791858705545,0.378748428350335,-0.415985262967527,0.677420787039918,0.842977836988264
"NM_001115024",5360.97418586191,-0.120859194898115,0.188702383484065,-0.640470710435549,0.521866625087617,0.742094072631658
"NM_145773",17.3371979977193,-1.59203855920624,0.389582710602264,-3.89679702188779,9.74732455700876e-05,0.00224343052478216
"NM_001015023",1005.42113379298,0.457672835292342,0.236933010090285,1.93176811891074,0.0533881327353959,0.20386234535883
"NM_001009636",4829.43453728274,-0.0647263680825746,0.157518702054122,-0.410912203398003,0.681136913798083,0.845603465011584
"NM_001107338",262.166241789978,-0.0594278270184027,0.273674071473104,-0.217156205747749,0.828086613021836,0.922830150590335
"NM_001109904",1947.7058183416,-0.0135739337598776,0.203431419590535,-0.0667262221099416,0.946799658603853,0.980376627875946
"NM_022179",190.886273141635,-0.144695133576236,0.359711826911524,-0.402084926578721,0.687621525642059,0.850410342922753
"NM_053835",1327.64625957435,0.673071748128038,0.149324706224179,4.5074962933642,6.55970763133224e-06,0.000237221322380139
"NM_001047095",605.368530765151,0.120660964498159,0.208614451195317,0.57843987638188,0.562967178302353,0.769110468530104
"NM_001106102",582.556381412948,0.364871914266492,0.220622422510913,1.65378254611585,0.0981717035349758,0.294924615700816
"NM_207165",13.3852886045033,0.245210559697442,0.38505671274017,0.634237325567496,0.525925951764295,0.744569290087688
"NM_001017445",1273.46438415687,0.242737376294224,0.142012121882754,1.70931963080294,0.0873917589466535,0.275712250673463
"NM_001106059",641.231102169341,0.0505387159492882,0.164943149082282,0.306403561402547,0.759297397074485,0.888859091931265
"NM_053878",21.0133068254074,0.000654540428323238,0.370642126693315,0.00175965411577503,0.998595999873224,0.999517175239098
"NM_001012213",2359.56934797651,-0.210514856289178,0.33620552144374,-0.626187106936137,0.531192222917418,0.747761048289016
"NM_001108406",782.023279206626,0.0910886582981544,0.180429797659597,0.504840282586659,0.613671020222131,0.804550861724647
"NM_053727",2802.80011625121,0.491826239486401,0.324647059615682,1.51522816149715,0.129714633688821,0.346101549598586
"NM_001077640",1831.32788944291,0.449668478499747,0.394822998445031,1.14351736676824,0.252823848377249,0.502890501361499
"NM_001170563",111.657012308398,-0.0429486638609489,0.315606284452723,-0.135999512032486,0.891821666722405,0.954993087279865
"NM_001126083",139.113321432127,-1.07925468432771,0.26913318610169,-4.00090168529535,6.31015729181395e-05,0.00158700455889121
"NM_001024796",122.20424690007,0.330640461127932,0.287459201783485,1.15064658846418,0.249877658248604,0.499574736437045
"NM_001082409",52.1570268603095,-0.677763050480785,0.322700304924479,-2.09470662390496,0.0361970800474994,0.16047116684819
"NM_001100572",1813.47488268689,0.349259388640338,0.191136130315689,1.82728964735154,0.0676562309775156,0.235139400752886
