"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_053372",160.60594958833,1.34182762787901,0.365303075173211,3.67499098991301,0.000237857808616115,0.00171802837835443
"NM_001047111",228.872884423307,-0.316370987490696,0.203494358975397,-1.55481428925828,0.119990304969239,0.240652001748062
"NM_001106540",2104.68589529519,-0.0945807569985405,0.123463110246764,-0.766066648154037,0.443636646573281,0.604408164413296
"NM_001106542",96.2096299237066,0.405083956334033,0.394372837853888,1.02785315965564,0.304018905809532,0.466677621676648
"NM_134400",707.535325932812,-0.150859038979908,0.136468862066801,-1.10545121599294,0.268964121854232,0.427583988588779
"NM_001106541",65.5393721652749,0.614737504477419,0.293235091947757,2.09538547647695,0.0361367395357371,0.0971836817057221
"NM_130756",538.681217150907,-0.0866768203307174,0.189064495692058,-0.458423343967381,0.646648323602483,0.774061393416873
"NM_001025769",27.0151291537726,-0.289523496662335,0.367123271241253,-0.793243449744628,0.427635997179577,0.590748511098368
"NM_001107802",163.223587325176,0.438543734635431,0.220853860228939,1.98491827447818,0.0471535648503032,0.118764029168418
"NM_001168543",981.615129891096,1.41768290168993,0.248097842473056,5.71203445071674,1.11633481260365e-08,2.93677988545041e-07
"NM_001108605",709.496570707378,0.128923050377995,0.156417257327733,0.824160467699921,0.409848386018231,0.5749004509758
"NM_001011959",8211.53366705868,0.425399199094579,0.155256684516503,2.73995453807711,0.0061447683225384,0.0241288917013062
"NM_001106543",679.726055504394,-0.494413596706269,0.18502960986062,-2.67197763149412,0.00754056747507079,0.0284788636611992
"NM_031055",22.7610175782721,-0.821968363711713,0.381158567063814,-2.14297133516502,0.0321154001568653,0.0888479594305944
"NM_134363",36.0855992339551,0.258516908017455,0.330304666905119,0.781662154758733,0.434413148549058,0.596492147558173
"NM_001107803",1856.26110965792,-1.39203584537746,0.350169753654772,-3.9823787956452,6.82289217837429e-05,0.000587526826471119
"NM_001134955",874.074435404205,0.272747270559221,0.156160755029268,1.74649932094948,0.0807242249652678,0.178884632989108
"NM_001108963",11.7114444406152,-0.0500734592401369,0.408737843549124,-0.123115197657207,0.902015876845066,0.945023941122845
"NM_181083",2304.41849387337,-0.191151485584224,0.155115005446996,-1.23231700918693,0.217830688454819,0.369002805579202
"NM_001108606",64.834100956652,-0.298003194515685,0.316866906235453,-0.940511364023218,0.346955323334223,0.513369398219224
"NM_001135801",997.206426271129,-0.769157547160859,0.206677314679358,-3.72102558548066,0.000198415332340994,0.00147780770256572
"NR_110672",688.615732704579,-2.07920611431534,0.213321466865242,-9.73711122976735,2.09423018607453e-22,5.71924291292259e-20
"NM_031557",122.648023500125,1.10228351093955,0.40494352638191,2.74301804615385,0.00608773397818044,0.023953235571267
"NM_001108608",292.649436651431,-0.632929270868093,0.293683216459279,-2.15515372697086,0.0311498065631739,0.0868850221050606
"NM_053805",48.3611893858371,0.555032460823009,0.346919760106767,1.59882159834071,0.109860248529641,0.225258679055234
"NM_053675",389.201450404403,-0.575695387323223,0.215584399599894,-2.6699979193383,0.00758517169795943,0.0285908377836328
"NM_001001517",1650.8064633371,-0.082093081138401,0.145305019569557,-0.564990077432885,0.572080513289793,0.714711195668656
"NM_001110345",247.827883067299,0.414595784267284,0.30053556386483,1.37925733060063,0.16781542739007,0.306650143725363
"NM_001113752",276.493068004299,0.2847520442117,0.167954763290584,1.6951916954977,0.0900390617791138,0.193906879197603
"NM_012637",503.962309290348,-0.0599886621069452,0.204350089968522,-0.293513610547769,0.769129597675685,0.861347049925806
"NM_001108609",375.06068147146,-0.335658768734723,0.229989468737516,-1.45964140929711,0.144388652319228,0.274695279831075
"NM_001347532",3158.7522617116,0.48565751260133,0.14460718600008,3.35844455302633,0.000783824444531603,0.00446620287072901
"NM_001107804",309.974356704732,-0.450627747767371,0.20066753110063,-2.24512772048428,0.0247599345090426,0.0730443541200409
"NM_001107805",103.600211290173,0.0823028280314136,0.256182872179212,0.321323930017137,0.747964923630044,0.846989601543746
"NM_001107813",543.978805985162,-0.113442702233439,0.147803525124368,-0.767513797337257,0.442776093054968,0.603953120149896
"NM_001106547",3398.87521931425,1.04672613850191,0.245558723462597,4.2626693498655,2.01999305283051e-05,0.00020449532494233
"NM_001013161",970.874005935978,0.202561375695008,0.140093187411641,1.44591292577762,0.148201626016577,0.279050896651379
"NM_153296",312.762253825248,0.666943681719162,0.25443198213057,2.62094682628212,0.00876859374793452,0.0320509146873196
"NM_001033890",1936.42178692896,-0.0537545953297088,0.136080576971791,-0.395020939549542,0.692827434531458,0.808992229876395
"NM_001191856",123.809872960314,-0.36528116989551,0.304635824713821,-1.1985160256788,0.230716187933732,0.384303612489095
"NM_001033708",718.6287070813,-0.623241563665516,0.183775225501557,-3.39124880351684,0.000695749089759846,0.00404267581537256
"NM_001108965",373.312513573275,-0.00438222851739742,0.25196342852876,-0.0173902426906616,0.986125293184754,0.992006412281102
"NM_133564",28.9558279462848,-0.410891774826021,0.409065735264908,-1.00061816900529,0.317011442723715,0.482052173593286
"NM_198780",51668.6923808033,2.5849582153051,0.265728500891249,9.7330421985252,2.17974511902475e-22,5.81434337563115e-20
"NM_001108966",1064.76216465221,0.320828501572859,0.122362501842897,2.62189773916257,0.00874416638522756,0.0319820116194388
"NM_021847",735.489386423403,-0.288180596016143,0.133454917222887,-2.15947026044138,0.0308137021427424,0.0862663323351855
"NM_001107806",2699.72049040017,-0.514456449413861,0.131480934131395,-3.91283459468217,9.12190181074156e-05,0.000759275861895542
"NM_130735",7.80261650823278,0.401095402469364,0.411262244437531,0.968255424887152,0.332916820599378,0.49921707417416
"NM_001109564",100.715394083753,1.01488168892886,0.260241047119987,3.89115047077853,9.97700342211532e-05,0.000822690361262852
"NM_001134551",17.6825905252718,0.0106700383827502,0.391857305347276,0.0272277228057729,0.978278104297818,0.987176764367771
"NM_138918",155.739918054644,0.217588727275417,0.195817685057201,1.11103343773048,0.266553956699429,0.42507084922012
"NM_001013924",755.125235341825,-0.254242152500153,0.141889864836128,-1.79188975494024,0.073150627404457,0.166113184781058
"NM_001008217",4456.79109061302,-0.676234132460114,0.148345083560603,-4.55852026773268,5.15152938981416e-06,6.28596192565622e-05
"NM_001191609",288.339729873808,-0.537159799000172,0.349054404476659,-1.53863617897758,0.12389314096675,0.246241976177971
"NM_031111",775.642997107547,-0.0190469393607755,0.388328034167481,-0.0490441790762492,0.96088408846842,0.978196546971934
"NM_031708",3288.62080111703,-0.476981548876109,0.143820521097747,-3.31648809923506,0.000911564696756737,0.00507309416390091
"NM_133608",11.8513989339501,-0.383073767071328,0.399918506915031,-0.961487434434872,0.33630714052174,0.502729428096488
"NM_053340",1700.57439248767,-0.0534807287277389,0.18126067071226,-0.295051874076868,0.767954252826963,0.860703076013803
"NM_001173739",531.260466591683,-0.0491385129299438,0.182472301807784,-0.269332014225571,0.787674198282256,0.873670153205442
"NM_001108613",1563.31026418735,0.229663412652814,0.163144174616021,1.40769149531775,0.159222441240174,0.295037383041162
"NM_198743",1927.06897383012,0.0599923329561783,0.157242539195208,0.38153984689911,0.702802709657867,0.81466872963878
"NM_145090",1407.87184475849,-0.305447519238479,0.162703725174514,-1.87727842040543,0.0604799442706894,0.144161463172238
"NM_001024756",1532.58570425077,0.0375445392573539,0.149529858915722,0.251077184245436,0.801754435343141,0.882291410667354
"NM_001305276",4823.39582491244,0.465676694224828,0.240511282362254,1.9361923060497,0.0528441524564626,0.129846278636595
"NM_012660",12.8161342664772,-0.0252695922163627,0.40109425441108,-0.0628028271854858,0.949923514547095,0.972977761956853
